Username,Participant,CommentId,Video,Aspect,At_video,Timestamp,Enabled,Text
pph32,103,1131,Example4,6,118.8,52:37.4,0,"There was a pause, emphasizing and changing of voice tones during her speech which does help with gaining attention and make the presentation to be more exciting and interesting."
pph32,103,1133,Example4,5,185,56:29.9,1,Her posture and sights connection with the audience were a really good example of that confidence tutorial video.
rch136,105,870,Example4,5,41.1,08:07.6,1,"clear tone and voice. Good gestures and use of visual aids for support. Despite the intro being in the format not recommended, it was delivered in a manner which was good."
rjo84,106,1393,Example4,5,204.8,31:46.0,0,I think she explained her point very well both technically and in layman's terms.
rkn24,107,1352,Example4,6,0,24:22.9,0,She explained the complex science in a way that was simple and easy for anyone to understand.
rsk39,110,575,Example4,6,0.4,28:14.8,1,Introduce yourself before the presentation. Use body language to enhance speaking
rtw27,112,820,Example4,7,178.7,40:59.9,1,"Strong finish, clear, to the point."
rwm66,116,1012,Example4,7,169.5,59:54.7,1,Bit too much scientific language - not everyone will understand what shes saying
rwp47,117,733,Example4,7,36.2,00:23.1,1,Not a strong opening- started with an introduction of herself rather than an engaging story.
rwp47,117,734,Example4,8,95.4,03:40.8,1,"Pointing out information unnecessarily frequently on the visual aid which is distracting, rather than relying on her audiences engagement to make the connection to her speech."
rwp47,117,735,Example4,5,204.9,06:15.7,1,"Delivered well, but wasn't as engaging as it could be due to simply being a delivery of information."
sar173,118,894,Example4,7,204.8,45:49.2,1,"Good brief explanation, keep it short and sharp to keep the audience engaged."
scm90,120,1000,Example4,5,0.2,59:28.4,1,"Not a very engaging introduction, but overall was good"
scr70,121,529,Example4,6,0,04:35.6,1,BAD: Too many scientific words and concepts delivered too fast - I stopped trying to listen and understand after two minutes and barely remembered anything of what Saggar had said at the end.
sgb71,123,1188,Example4,7,116.7,20:50.8,1,explains the concept very clearly
shm62,127,1458,Example4,5,65.8,11:05.4,0,her use of hand gestures in acting out what she is saying makes the speech a lot more interesting.
smc403,130,1691,Example4,6,1.7,32:47.1,0,clear delivery and tried to make it understandable for people with no medical background
spl48,132,1475,Example4,5,53.6,13:25.6,0,Hand gestures
srd60,133,1583,Example4,7,204.9,46:02.7,0,Hopefully she's successful.
ssa237,135,1115,Example4,8,81.6,05:22.8,1,"Nice use of the visual aid of the picture
Told it like a story, pointed stuff out"
tim23,139,1711,Example4,6,0,26:00.8,0,Made a complicated scientific topic interesting for someone who doesn't understand it by projecting her own passion into the topic.
tss43,140,1529,Example4,5,91,08:12.6,0,"Good delivery and hand gestures to the audience, getting across the important ideas"
tss43,140,1532,Example4,8,204.8,10:52.8,0,image helped the audience to understand a complicated issue in a simpler way
vmk25,143,1543,Example4,6,204.8,53:19.2,0,Good explanation made speech easy to follow. Perhaps not enough information on her solution
wfl16,144,1707,Example4,7,81.5,20:32.0,0,Interesting topic
wfl16,144,1708,Example4,5,84.6,20:46.9,0,Good use of gestures
wfl16,144,1709,Example4,5,98.1,21:21.5,0,Good eye contact and engagement with the audience
wfl16,144,1710,Example4,7,202.9,23:21.7,0,Good finishing point
yca31,146,1624,Example4,5,204.9,30:47.1,0,Put important details in the slides
zba24,148,839,Example4,5,84,09:54.2,1,Lots of gestures
